Unnamed: 0,label,t2_original_firstorder_10Percentile,t2_original_firstorder_90Percentile,t2_original_firstorder_Energy,t2_original_firstorder_Entropy,t2_original_firstorder_InterquartileRange,t2_original_firstorder_Kurtosis,t2_original_firstorder_Maximum,t2_original_firstorder_Mean,t2_original_firstorder_MeanAbsoluteDeviation,t2_original_firstorder_Median,t2_original_firstorder_Minimum,t2_original_firstorder_Range,t2_original_firstorder_RobustMeanAbsoluteDeviation,t2_original_firstorder_RootMeanSquared,t2_original_firstorder_Skewness,t2_original_firstorder_TotalEnergy,t2_original_firstorder_Uniformity,t2_original_firstorder_Variance,t2_original_glcm_Autocorrelation,t2_original_glcm_ClusterProminence,t2_original_glcm_ClusterShade,t2_original_glcm_ClusterTendency,t2_original_glcm_Contrast,t2_original_glcm_Correlation,t2_original_glcm_DifferenceAverage,t2_original_glcm_DifferenceEntropy,t2_original_glcm_DifferenceVariance,t2_original_glcm_Id,t2_original_glcm_Idm,t2_original_glcm_Idmn,t2_original_glcm_Idn,t2_original_glcm_Imc1,t2_original_glcm_Imc2,t2_original_glcm_InverseVariance,t2_original_glcm_JointAverage,t2_original_glcm_JointEnergy,t2_original_glcm_JointEntropy,t2_original_glcm_MaximumProbability,t2_original_glcm_SumEntropy,t2_original_glcm_SumSquares,t2_original_gldm_DependenceEntropy,t2_original_gldm_DependenceNonUniformity,t2_original_gldm_DependenceNonUniformityNormalized,t2_original_gldm_DependenceVariance,t2_original_gldm_GrayLevelNonUniformity,t2_original_gldm_GrayLevelVariance,t2_original_gldm_HighGrayLevelEmphasis,t2_original_gldm_LargeDependenceEmphasis,t2_original_gldm_LargeDependenceHighGrayLevelEmphasis,t2_original_gldm_LargeDependenceLowGrayLevelEmphasis,t2_original_gldm_LowGrayLevelEmphasis,t2_original_gldm_SmallDependenceEmphasis,t2_original_gldm_SmallDependenceHighGrayLevelEmphasis,t2_original_gldm_SmallDependenceLowGrayLevelEmphasis,t2_original_glrlm_GrayLevelNonUniformity,t2_original_glrlm_GrayLevelNonUniformityNormalized,t2_original_glrlm_GrayLevelVariance,t2_original_glrlm_HighGrayLevelRunEmphasis,t2_original_glrlm_LongRunEmphasis,t2_original_glrlm_LongRunHighGrayLevelEmphasis,t2_original_glrlm_LongRunLowGrayLevelEmphasis,t2_original_glrlm_LowGrayLevelRunEmphasis,t2_original_glrlm_RunEntropy,t2_original_glrlm_RunLengthNonUniformity,t2_original_glrlm_RunLengthNonUniformityNormalized,t2_original_glrlm_RunPercentage,t2_original_glrlm_RunVariance,t2_original_glrlm_ShortRunEmphasis,t2_original_glrlm_ShortRunHighGrayLevelEmphasis,t2_original_glrlm_ShortRunLowGrayLevelEmphasis,t2_original_glszm_GrayLevelNonUniformity,t2_original_glszm_GrayLevelNonUniformityNormalized,t2_original_glszm_GrayLevelVariance,t2_original_glszm_HighGrayLevelZoneEmphasis,t2_original_glszm_LargeAreaEmphasis,t2_original_glszm_LargeAreaHighGrayLevelEmphasis,t2_original_glszm_LargeAreaLowGrayLevelEmphasis,t2_original_glszm_LowGrayLevelZoneEmphasis,t2_original_glszm_SizeZoneNonUniformity,t2_original_glszm_SizeZoneNonUniformityNormalized,t2_original_glszm_SmallAreaEmphasis,t2_original_glszm_SmallAreaHighGrayLevelEmphasis,t2_original_glszm_SmallAreaLowGrayLevelEmphasis,t2_original_glszm_ZoneEntropy,t2_original_glszm_ZonePercentage,t2_original_glszm_ZoneVariance,t2_original_ngtdm_Busyness,t2_original_ngtdm_Coarseness,t2_original_ngtdm_Complexity,t2_original_ngtdm_Contrast,t2_original_ngtdm_Strength
6666.0,0.0,0.19296750480113584,0.24982726878318134,48.59027016246125,3.2490492593220157,0.02774122449070247,3.989881184611668,0.30356448999309654,0.2203456181725504,0.017515903339028263,0.22023460259847114,0.1349064661352788,0.17499833065707365,0.011467629192805941,0.22148608611762394,0.21695486072676884,162.2797508507714,0.1300433772592544,0.0005203939331326537,86.60480462550514,45.861104317358695,32.589446849116484,12.729846956435754,7.03410745028851,0.34694897461996166,1.910619439290079,2.4779238709088434,2.560366614252953,0.4798328871113319,0.4146233431791882,0.9826048978548213,0.9143606958321073,-0.09743899586272362,0.6325912431872522,0.4050027416760702,9.321101297714096,0.022152585940171228,6.0837847474858435,0.053899794734369344,3.8591286060026073,4.918759484055354,6.225946346789222,132.5949230727963,0.13070471709016113,6.466626715479329,176.0738058598666,5.325297666476889,87.86252499847036,24.973929239155943,2173.212363401369,0.2833610169728161,0.01525705356449728,0.19731542555627649,16.34836173214994,0.0044023494363281445,146.41179113141294,0.12394748317718067,5.714913566457321,88.15455324744035,1.5238539790448373,133.35119840949892,0.02194361594100489,0.015680199498408782,3.8647144851303703,837.9477929134155,0.7940246347592791,0.8785389632405036,0.19386958003666935,0.908235810808856,79.77744131279717,0.014550929633352822,20.787086066269772,0.08324268966888931,11.123771578244476,91.39225272529215,474.48268383813934,39743.54883381436,4.997823717550392,0.02343580296033069,69.13500486591954,0.3413453378487412,0.6069229538543238,55.41179809182122,0.016020018597908702,5.711717643445928,0.2086130213181127,448.9127647274627,0.8611798168241298,0.005650433885354421,142.62993822427683,0.04847428837731828,0.811423971733214
6666.0,0.0,0.25932042033622366,0.34998306321547484,360.98816077988954,3.898950106204237,0.045642076366199644,3.6732490477702573,0.4727328651933048,0.30423306832124025,0.028364671046596946,0.30406519089440737,0.16652346574405053,0.3014020597090988,0.019251073275844254,0.30643710739690727,0.06782978376461592,917.7429136458975,0.08155255295173586,0.001343135849873556,231.14811166300814,4738.118494543174,22.966125150532857,35.42337688217728,16.185503823093597,0.36740309465697424,3.0661364088355425,3.100144978789965,6.484425584560536,0.37501943122586984,0.28869721379127755,0.9832946047399737,0.9136187502413095,-0.08193048776448415,0.6041296085752722,0.2866264380375908,14.964936953758293,0.008781383614471876,7.46401001261407,0.020607088178614046,4.5891882904407755,12.93584817651932,6.490609683725904,622.0603133776447,0.17104737973249154,3.5953700718171175,270.14679468532313,13.483860311169813,229.13655326789282,15.085715127669364,3135.6688336703523,0.14046461666214,0.009018834307363539,0.25149440341976437,62.06613281090806,0.0028524028258175775,239.54906272591734,0.08000774671863134,13.903598870823558,229.29776300508973,1.332889900512754,304.0014783550703,0.012760989149660514,0.009198580034908022,4.365090687991173,2661.2600331079675,0.8454327794973795,0.9130854845518482,0.1184500285291406,0.933702324215349,214.96475777985816,0.008507665136303754,67.95650471839559,0.06406799074836607,20.874506361320478,234.85440819015156,330.4167230160316,28171.496477989887,2.091130030807916,0.012368707543701344,401.40952185726724,0.31537316722020553,0.5785499695471087,138.3918677566685,0.00807579286641935,6.322481287213768,0.2942513452805273,313.49444048058547,0.9575460216985408,0.0027233140906637284,840.6180742687254,0.06996546568335812,0.7599089367859594
6666.0,1.0,0.2471278737460524,0.33958497570138796,559.4319408557515,3.9248562367815887,0.04905862392248812,3.346138697097484,0.42889553046697004,0.294846227543671,0.029199504968637647,0.2953461323747086,0.15428372211585994,0.2734919379000303,0.02022641182964472,0.29717748647285747,-0.12490668612250011,1409.2161823654492,0.07889209750596797,0.0013789913263865382,236.22078691561927,4776.6912490140585,-38.386841847335425,37.84655902667492,14.684100329327253,0.4367373927263668,2.7785072447437775,2.9536518132802345,6.36317669933498,0.40856459512877574,0.3303296190559543,0.9821758912569197,0.9145964365789269,-0.10134937700764851,0.6002247221492476,0.32555919037378667,15.09282168739405,0.009634778611788434,7.399295532734117,0.02103740740658847,4.636204406952578,13.092469081682289,6.818542973832547,773.3051915996975,0.1372345146873046,5.96543064830341,403.0380832075234,13.88250289898709,231.4578615626802,23.055363654244108,5359.714876688919,0.1616566326558954,0.008880559783649012,0.20196617650434545,44.63665094081707,0.0023392156177976598,347.3929434205719,0.07703044093346345,14.452468927469162,230.29968076628762,1.4955660875866477,345.5835878455657,0.01309706749782492,0.009091699853651297,4.51002091359461,3996.7018485299436,0.8034109155076306,0.8848115684315915,0.1855070804349068,0.9128407572194291,209.9672001321141,0.008323338124900314,76.15483360972283,0.06041542538000289,23.33704652239048,218.13987374107393,421.34266225848523,61486.35821813368,2.5849314486522053,0.012576092033271353,472.8189069747449,0.3072229962238315,0.5729749959758854,125.18848444820333,0.007547387381856351,6.545649201008726,0.22493198961502703,398.3334078741326,1.3155878675684767,0.0022820832098342965,674.3564498406288,0.0711840446388033,0.5494243887647767
6666.0,0.0,0.1821315722094144,0.28676821979260186,108.28223672641263,4.119306967939638,0.0528463618199071,4.6182654840256925,0.4806697627492096,0.23421888911152927,0.03307611570974363,0.2325535032167162,0.08922526575797102,0.4016639729703292,0.021912561555122025,0.2382541954779857,0.46672309667527373,324.896949179305,0.07155230525246668,0.001903063573882092,249.46080076976799,10143.050614915104,63.567508284775606,47.58652958333121,18.5026330475468,0.4140266111626305,3.2784898369544555,3.216468509557208,7.872579778511841,0.3600562544999337,0.2716738541025775,0.9869773925753165,0.9237309004495352,-0.09983101580179532,0.7034468527672733,0.27323198413566635,15.468523877468897,0.007730103294660824,7.689791813824181,0.01852947563158264,4.763528074700699,16.50255297918609,6.562168228927112,369.0942272112024,0.1813819168706677,3.296855248078919,151.12795892822587,19.09821341122999,263.44080595039213,13.326349206639348,3043.4270049925262,0.13103845246154172,0.008649272644289016,0.2880307894584575,88.58222626041024,0.0027969457040909287,132.72573053965206,0.0702185122673903,19.686461857653928,264.0199053501703,1.2850418117466096,337.1489886794375,0.012151067021887212,0.008810258998998545,4.544104684864429,1540.6801881950948,0.8582018992798169,0.9216387424430809,0.09894224421027382,0.9400568636864957,249.86093004395588,0.008150058058566988,38.2291326374572,0.056717916685499914,29.216286596297277,280.2621563400887,319.2275760751486,26220.60553951384,1.9761481359250332,0.011368419227108606,293.0713433786195,0.3486045767677161,0.6120537947883086,186.03248583534912,0.00724564737273844,6.312079450313757,0.33893090003213727,304.237388345839,0.4947412582466487,0.004175837436762139,1475.865497000192,0.07199648985026702,1.8983568714087378
6666.0,1.0,0.21604332675210075,0.28714175427688754,41.79330975135497,3.5028955337201824,0.0373150165622316,2.8888814809936765,0.330862059377278,0.2512738838906198,0.021968773473239413,0.25086660568768976,0.18302891105356398,0.1438832656097408,0.015461345954142877,0.2527412831685095,0.2310672710292257,127.22177502641512,0.10150382107783934,0.0007510406864461884,54.74921812957247,383.44574199524504,40.766956323559455,15.862221018652388,12.74453267622742,0.12976238719662175,2.7471044650675576,2.703128973452127,3.6836407350124363,0.4040534488060936,0.32381041893040957,0.9581890739652507,0.867546491673668,-0.15998447920011968,0.786373197041217,0.3069301644830204,7.525028243854291,0.01706026881225297,6.239068240273084,0.03650368412349242,3.8943341994259484,7.280331526502393,6.145810275696249,122.63741080411143,0.1675034658650332,3.6410133769157165,108.45457862802232,7.709291936203966,58.89930657910577,15.84298347321867,927.7912863889087,0.4119457785934359,0.03337131758731062,0.2360027922049323,15.294084366850445,0.008799683983905304,93.52642519300932,0.10005151746241227,7.8982391696002745,59.450495191163014,1.4077519805564038,82.86393289291027,0.04445405739961477,0.03399568574793349,3.9311010494807577,628.892379860321,0.8475230931041653,0.9091732125234911,0.14989628796251858,0.9296768771756211,55.055427833835935,0.03222527263322574,21.204107820705204,0.08608682813862552,10.010090594463334,68.6506418259991,324.53506374419055,22217.11552146825,2.8838850521146506,0.04088205655200372,45.21938522364957,0.294770972164783,0.553484453303104,39.00560977096541,0.02082015712036896,5.780682379355327,0.28412056666792024,307.04737555621534,1.1477531911595662,0.00791610240674227,69.47900533185646,0.0963526684773135,0.7591566464866506
6666.0,1.0,0.20764214171195153,0.28848851757616556,19.210180787224544,3.7276084682270683,0.046467111732974895,3.188495389687109,0.3543463970277527,0.2481526295718062,0.02636504443566184,0.24529965508890972,0.15390279359386075,0.20156138875821167,0.01861662642280453,0.2503266249113048,0.389518844022685,71.2921621623234,0.08873396079197915,0.001091145373301893,98.85014116798799,2634.4771719538235,84.6555720142442,30.79235153975427,14.195576876546134,0.3736327213247601,2.810859610530322,2.9098293521324488,5.646257044278024,0.39959051634232196,0.3189462980740879,0.971786234777937,0.891605327996365,-0.1811253915011371,0.8493165503097968,0.31733995982494284,9.8154490694057,0.01266243119201151,6.738556377626066,0.031556871394784296,4.368099373488544,11.265270644104845,6.203306862169566,77.97948054020662,0.17915863246292188,3.453874694053897,76.36310669394214,10.974349416154197,109.25687800986546,14.679129250511888,1425.7553303383527,0.2248781071051123,0.016431852213874765,0.24739755012492443,30.990728001513233,0.00507087274822467,64.68969452041569,0.08757684789489481,11.185304807637872,110.02563475384258,1.3591066168409185,147.39602335499885,0.022211853655933513,0.016723458559503437,4.131268777767592,401.11097237714966,0.8532237001709119,0.9146115430257098,0.13214278378152117,0.9349658662941839,103.31895348070665,0.015748544699127592,11.923360868394418,0.07674420346093233,14.183283217211404,121.43720701782777,318.41057080197277,22748.849103618355,2.2161499782336413,0.021143000431762166,12.472494269771602,0.286640336338701,0.5482727353544974,70.33606278491153,0.012833893265823031,5.932936138316586,0.29794363680993846,301.7063035887137,0.4864915060548458,0.01183560065988866,247.99288409949594,0.08736166841500241,1.740444130336566
6666.0,0.0,0.19235241098084793,0.2704937743126708,52.829261044806174,3.638869726954321,0.04223967179645096,2.68598319342874,0.30935933857467574,0.23073356228676964,0.024647355538673785,0.2308782853052242,0.1412429206273689,0.17303794874606704,0.017763002058990465,0.23268497841670993,0.08078585634222829,154.5498059129178,0.09187075130557554,0.0009146815040137429,114.92897947062932,1065.599688088726,17.827067527805653,22.717379757000508,11.126077727001107,0.34840050775957404,2.4932006772207242,2.7625169736998965,4.076094958538385,0.4200079433075013,0.34109184008777393,0.9731570125487942,0.8931937584615729,-0.10551745540574713,0.6363506490347532,0.3357341223801135,10.635749515795393,0.01253257358719058,6.788021961503996,0.029370340858147125,4.246835173886567,8.465291226275731,6.416650459425415,151.94570274154194,0.14701869460844355,4.733892155534418,127.22764490809723,9.261201668793449,112.36367797411216,20.025291701532936,2338.054177683278,0.21846977188725175,0.014311779778710398,0.20564911392670718,20.423340140327845,0.004456380482656813,108.4372528177712,0.09004232108172447,9.57977651333876,111.81947554721143,1.4485099052330284,164.26139585186704,0.019927344120759007,0.014734140317901954,4.169653675550448,839.2110529708398,0.8177807221885486,0.8933337765292364,0.16684723784793218,0.9197374691773387,102.23331577324468,0.013797380454717666,19.66260668642396,0.07497056370062553,13.685991234990045,104.68242381148559,377.17326693408575,32539.528241099382,2.933411655338709,0.02240293323601332,59.27024355110504,0.30278642692413166,0.5607001369291077,55.41974634558062,0.014816869229564522,5.938046970119472,0.23109668762312024,355.02926808418863,0.9365402923363975,0.005850751202330209,195.4296447040498,0.09403174395747672,0.7586254964000482
6666.0,0.0,0.21270613890413298,0.30723796333868336,-21.774200924068168,3.4227928045676284,0.05548874684757575,1.829264347566163,0.31492509416572356,0.2561975955501452,0.030615819495591546,0.2617350272869517,0.1922093787851378,0.11741608884238544,0.022995874689139526,0.2586093021903852,0.056128386583947865,-30.21024330262651,0.10264873329829328,0.001246659252905808,57.41947958107178,2763.466284958866,12.262305070358682,36.291176839039835,11.414248120627192,0.525800704769438,2.591644608131038,2.5337670159048784,4.022551468350415,0.3928977276857747,0.3085706661589923,0.9538434081035534,0.8589766072604185,-0.3904051231981164,0.9400802348642159,0.34132698928899624,7.325103061272587,0.02946555230574175,5.228362289502609,0.056510319179604356,3.838666869316276,11.797263006145043,4.626458501018937,-25.931522687983488,0.3548925565250932,1.1207595426747075,34.64853239955363,12.17827329972069,55.94503170822904,5.447925476883153,411.8985101505382,0.22114124966649706,0.07374409197388368,0.5488386944594671,30.701078315332374,0.061382977145056555,26.647266170449143,0.10173182482464961,11.846008781230292,54.17284928881618,1.2925111434021062,77.84711549800014,0.0843626989046318,0.07786113170050521,3.6542406625425996,-49.262297693978326,0.8596969800102633,0.9200731598912764,0.10422618871315788,0.9404983445946015,49.01978288093375,0.07723411916615097,-0.716716062568409,0.09290099185247193,11.973448184647708,52.063912800787236,304.9379796800473,20806.277475726878,2.084862738555975,0.09839231221449557,-34.94943813472955,0.5707473010651172,0.7762140499813921,38.91928998864017,0.09184905270489016,4.331686107182957,0.6116209999220996,293.7491132068195,0.2517262414164243,0.141722688865973,19.28463960353679,0.22281958975245486,9.123191140357674
6666.0,0.0,0.21186463817010467,0.3018513132030164,196.50326057827297,3.834747060940247,0.04581392682013847,3.9251215514161744,0.43223237204803094,0.25444364361143634,0.0285134244137051,0.24956422122201682,0.1699696830756855,0.2579499472315236,0.019592722255626034,0.2570421762434345,0.9102613864026203,674.948744530848,0.08374890597956247,0.0013332875641245564,96.27484817022585,5825.346588148284,217.8682399122118,37.540388807688764,17.47414582480204,0.36457360561783486,2.8860319124297815,3.0045567423167054,8.695793343117,0.42031649127935267,0.34771181822300046,0.9784521573907473,0.9107870516884188,-0.12446809160759936,0.6958837068203916,0.3341336485147059,9.649903173691357,0.010813660947543033,7.211765706916861,0.025874075187350958,4.550900209329923,13.806473452037293,6.67397800176438,403.5131768876403,0.14517306328561347,5.229058875914816,233.2759874827031,13.466857570397483,104.95007467066048,20.943246844913315,1880.8547387710569,0.30297965151728934,0.016470071528935586,0.20617147397928173,24.98040885862114,0.004076269920327779,201.64544924803266,0.08204318255532754,13.911870864389652,106.46645273013732,1.492029651310368,151.72490978593387,0.023894611788713986,0.016703295654214353,4.37507445295741,2061.9672279962942,0.8164372557043321,0.8912362698937033,0.18419635927880235,0.9165624217949344,98.20592613764984,0.015477100979112202,44.126077791251156,0.06567114713185628,20.733195625022507,128.03215539996177,359.1458061198392,26413.5703547264,3.3286006786397007,0.020322708687171454,204.93948443858153,0.2868012688230812,0.5504353923497262,73.54381511173021,0.012068466891125177,6.433188586281654,0.23751810500947926,337.7764792317572,1.2310479832099044,0.003447879021536344,557.3344758290627,0.07297324710283272,0.8966616833231482
6666.0,0.0,0.10347088389927615,0.14621466763272406,-19.583409662248584,2.818507500686048,0.023930409193203765,2.904849186288528,0.16033948209873847,0.12695313403475608,0.013986187477486098,0.12850089560646233,0.09049112958675182,0.0891098827018458,0.010101844374276152,0.12802390072132155,-0.11007161527910186,-22.103405369374286,0.16203679431715798,0.0002837669801854973,23.78800303180128,-544.4345716068692,5.302978272155581,6.179283824875245,7.642706679784819,0.054096916606065915,1.9791563239724415,2.341202292698312,2.3593096842490278,0.49902590332062524,0.4366319924645037,0.9512915857409723,0.8661540674747346,-0.18275936343993807,0.7850971698318481,0.3581167823587785,5.199170233879299,0.03819806097988473,5.157018071931557,0.09287940531417882,3.301569214857891,3.5217720390854446,5.748061785831732,-6.965317192228895,0.12190947641905761,7.259685267298255,72.90553783144617,2.8518651530517847,22.418074514162498,31.9593910328348,1054.1431858630185,1.504115444868804,0.0710604805946593,0.14105268882171357,0.29604509329611517,0.012386329607871716,58.58947990622315,0.15695941534311794,3.0137867991271214,22.10751764799116,1.9071167996587914,46.093614792725646,0.11788386012406984,0.0731018436002239,3.4213248127813167,124.08591506614994,0.7760605755356108,0.854052503377037,0.37355079470720765,0.8894901431419187,18.36295994488168,0.06715938431730306,3.0635482652100805,0.125868766101628,4.649018828742662,23.735307744154994,391.9338778406857,24050.934000524896,9.644971831626833,0.09753247804273579,-48.283107009974714,0.20071492566271953,0.4347905656046521,6.1016218690207324,0.04689677547188412,5.141456638606361,0.16302796979022735,354.3783837228525,0.925510478142554,0.018470444034564725,-31.877086042734163,0.07386247034766237,0.7990664273106503
