,label,t2_original_firstorder_10Percentile,t2_original_firstorder_90Percentile,t2_original_firstorder_Energy,t2_original_firstorder_Entropy,t2_original_firstorder_InterquartileRange,t2_original_firstorder_Kurtosis,t2_original_firstorder_Maximum,t2_original_firstorder_Mean,t2_original_firstorder_MeanAbsoluteDeviation,t2_original_firstorder_Median,t2_original_firstorder_Minimum,t2_original_firstorder_Range,t2_original_firstorder_RobustMeanAbsoluteDeviation,t2_original_firstorder_RootMeanSquared,t2_original_firstorder_Skewness,t2_original_firstorder_TotalEnergy,t2_original_firstorder_Uniformity,t2_original_firstorder_Variance,t2_original_glcm_Autocorrelation,t2_original_glcm_ClusterProminence,t2_original_glcm_ClusterShade,t2_original_glcm_ClusterTendency,t2_original_glcm_Contrast,t2_original_glcm_Correlation,t2_original_glcm_DifferenceAverage,t2_original_glcm_DifferenceEntropy,t2_original_glcm_DifferenceVariance,t2_original_glcm_Id,t2_original_glcm_Idm,t2_original_glcm_Idmn,t2_original_glcm_Idn,t2_original_glcm_Imc1,t2_original_glcm_Imc2,t2_original_glcm_InverseVariance,t2_original_glcm_JointAverage,t2_original_glcm_JointEnergy,t2_original_glcm_JointEntropy,t2_original_glcm_MaximumProbability,t2_original_glcm_SumEntropy,t2_original_glcm_SumSquares,t2_original_gldm_DependenceEntropy,t2_original_gldm_DependenceNonUniformity,t2_original_gldm_DependenceNonUniformityNormalized,t2_original_gldm_DependenceVariance,t2_original_gldm_GrayLevelNonUniformity,t2_original_gldm_GrayLevelVariance,t2_original_gldm_HighGrayLevelEmphasis,t2_original_gldm_LargeDependenceEmphasis,t2_original_gldm_LargeDependenceHighGrayLevelEmphasis,t2_original_gldm_LargeDependenceLowGrayLevelEmphasis,t2_original_gldm_LowGrayLevelEmphasis,t2_original_gldm_SmallDependenceEmphasis,t2_original_gldm_SmallDependenceHighGrayLevelEmphasis,t2_original_gldm_SmallDependenceLowGrayLevelEmphasis,t2_original_glrlm_GrayLevelNonUniformity,t2_original_glrlm_GrayLevelNonUniformityNormalized,t2_original_glrlm_GrayLevelVariance,t2_original_glrlm_HighGrayLevelRunEmphasis,t2_original_glrlm_LongRunEmphasis,t2_original_glrlm_LongRunHighGrayLevelEmphasis,t2_original_glrlm_LongRunLowGrayLevelEmphasis,t2_original_glrlm_LowGrayLevelRunEmphasis,t2_original_glrlm_RunEntropy,t2_original_glrlm_RunLengthNonUniformity,t2_original_glrlm_RunLengthNonUniformityNormalized,t2_original_glrlm_RunPercentage,t2_original_glrlm_RunVariance,t2_original_glrlm_ShortRunEmphasis,t2_original_glrlm_ShortRunHighGrayLevelEmphasis,t2_original_glrlm_ShortRunLowGrayLevelEmphasis,t2_original_glszm_GrayLevelNonUniformity,t2_original_glszm_GrayLevelNonUniformityNormalized,t2_original_glszm_GrayLevelVariance,t2_original_glszm_HighGrayLevelZoneEmphasis,t2_original_glszm_LargeAreaEmphasis,t2_original_glszm_LargeAreaHighGrayLevelEmphasis,t2_original_glszm_LargeAreaLowGrayLevelEmphasis,t2_original_glszm_LowGrayLevelZoneEmphasis,t2_original_glszm_SizeZoneNonUniformity,t2_original_glszm_SizeZoneNonUniformityNormalized,t2_original_glszm_SmallAreaEmphasis,t2_original_glszm_SmallAreaHighGrayLevelEmphasis,t2_original_glszm_SmallAreaLowGrayLevelEmphasis,t2_original_glszm_ZoneEntropy,t2_original_glszm_ZonePercentage,t2_original_glszm_ZoneVariance,t2_original_ngtdm_Busyness,t2_original_ngtdm_Coarseness,t2_original_ngtdm_Complexity,t2_original_ngtdm_Contrast,t2_original_ngtdm_Strength
10,0,0.298344138,0.368323365,33.02253539,3.406022745,0.029387079,4.249773253,0.41833064,0.336249469,0.02105075,0.34029907,0.236946851,0.181383789,0.012811874,0.337447495,-0.747350244,80.90704528,0.118953627,0.000807106,133.0424215,1234.043397,-54.37772082,15.93707636,9.401632755,0.246724203,2.389854969,2.579693213,3.043827603,0.414082435,0.332713771,0.975890329,0.894955683,-0.216888581,0.861516622,0.342548519,11.46190876,0.023129438,5.795076975,0.051729535,3.758425071,6.33467728,5.6201226,51.31724138,0.176956005,2.825969084,34.49655172,8.032865636,131.7793103,12.5862069,1738.075862,0.111516127,0.016035752,0.284825178,34.21600423,0.009242192,30.92004515,0.115862358,8.396210305,131.121867,1.349210051,179.6005137,0.019777997,0.016765524,3.785919346,232.207673,0.860322674,0.918302387,0.126877279,0.937739031,122.5649042,0.016218159,8.041666667,0.083767361,13.5797526,120.5729167,24.22916667,3197.916667,0.226057137,0.029963989,33.27083333,0.346571181,0.609839998,69.94620777,0.025249922,5.299544892,0.331034483,15.10373264,0.163618698,0.025187778,199.2960183,0.076086588,3.350598681
11,0,0.235457319,0.299264643,95.58945035,3.428541927,0.030854888,4.276208635,0.380064338,0.265744854,0.020302381,0.263474882,0.169955,0.210109338,0.013364579,0.267086897,0.451278142,281.0367713,0.115670528,0.000715083,122.8461126,1381.076558,31.26757525,17.57138655,9.262521205,0.306145778,2.272352258,2.692010496,3.748546725,0.438736967,0.363661451,0.983597138,0.915438899,-0.096774443,0.633387171,0.356597942,10.98942674,0.017533516,6.424446588,0.041753791,4.021635128,6.708476938,6.255211314,184.841791,0.137941635,5.223098686,154.9985075,7.285481733,129.8171642,22.08208955,2648.778358,0.210235135,0.010952527,0.176623641,25.48856344,0.002942286,131.8863494,0.11171731,7.710597278,130.8804192,1.514318788,193.3044751,0.016068814,0.011156633,4.020659487,950.2834805,0.796701629,0.88053961,0.193356643,0.909282379,119.678149,0.010291013,20.19101124,0.075621765,15.72556776,147.7602996,256.1423221,28009.9588,2.461142672,0.016314452,68.73782772,0.257445048,0.510832449,78.12628887,0.0110277,6.1204693,0.199253731,230.9547055,0.56976009,0.005377761,352.443727,0.044468345,1.159328621
12,0,0.249482006,0.365013003,144.471327,4.188052872,0.061876267,2.812940455,0.447256207,0.3070289,0.035592114,0.307229102,0.177633375,0.269622833,0.025107582,0.310241924,0.051157361,353.9549078,0.063282262,0.001983306,219.7359535,8965.662857,-33.21371635,52.46063433,16.68978595,0.493592698,3.043905722,3.049146276,6.632012157,0.383008661,0.298740693,0.980343461,0.90824983,-0.151791978,0.800916422,0.292920835,14.517435,0.007432971,7.530023872,0.023108241,4.824443883,17.28760507,6.672703552,276.4803464,0.184197433,3.956079913,94.98667555,19.87034537,221.6768821,14.37508328,3173.955363,0.099060005,0.008889128,0.261425661,57.99451899,0.002873186,85.4036744,0.062242751,20.33906956,221.6996039,1.342919523,298.2025827,0.011544019,0.009027717,4.612316663,1177.983473,0.850732696,0.914313535,0.125066018,0.935101583,207.4588694,0.008530668,27.19712526,0.055846253,25.15358247,220.5790554,34.69199179,7703.209446,0.210871164,0.010870595,138.1334702,0.283641623,0.54078879,120.0620957,0.006584866,6.429588356,0.324450366,25.1924324,0.389897588,0.006254901,598.4924667,0.099232838,1.683992331
13,0,0.223521277,0.315800548,33.92461704,3.962346131,0.046808943,4.045208939,0.400961071,0.26529911,0.030292086,0.262929827,0.154570624,0.246390447,0.019159469,0.268378069,0.387074969,83.1152693,0.081044532,0.00164317,158.6697192,13871.68926,191.9650368,58.32897088,6.574853484,0.798991607,1.970542596,2.523127456,2.589279338,0.457930444,0.38449578,0.990586208,0.932574446,-0.259736892,0.930947449,0.377092829,12.07186197,0.012183852,6.866964321,0.030071281,4.815668063,16.22595609,5.739638591,134.3757962,0.28529893,1.520557516,38.17197452,16.50485708,161.014862,6.312101911,911.6602972,0.081496292,0.016888133,0.443354917,75.08635353,0.009788712,31.57975098,0.07872517,17.37025894,163.4935579,1.612116826,253.3614056,0.025103923,0.017641975,4.615736347,301.8849908,0.751386264,0.851380042,0.227919735,0.889560349,147.2808728,0.016188995,18.4015748,0.072447145,20.08235166,166.2637795,6.318897638,926.480315,0.08081166,0.020889059,106.1732283,0.418004836,0.667828564,113.7407465,0.016361695,5.552363846,0.539278132,2.880355261,0.115089688,0.025413958,317.604217,0.059018955,7.119383205
14,0,0.224293151,0.345421156,114.3129377,4.144758017,0.059536498,3.566973329,0.465774834,0.273627684,0.037680422,0.260971516,0.162134334,0.3036405,0.025772027,0.27773051,0.865064215,308.0733566,0.071139777,0.002262126,141.196012,14548.85561,454.2934874,63.06674145,22.06588661,0.473164255,3.333172347,3.180348808,9.959288531,0.373339905,0.289485507,0.979454885,0.910177553,-0.14601673,0.796975596,0.291011383,11.44075577,0.008742391,7.548367919,0.027883773,4.832298735,21.28315701,6.601261252,256.1902834,0.172867938,3.758487363,105.4291498,22.78520473,163.3724696,14.00539811,1697.032389,0.16748645,0.013622863,0.291578204,59.18975928,0.005316887,92.88797281,0.068384892,23.52712834,166.6610027,1.329112476,208.5995146,0.017652478,0.013808083,4.585422673,1160.840042,0.850070707,0.915343091,0.119781784,0.935710233,158.2203472,0.013050476,25.88671875,0.050559998,31.51192856,205.2675781,54.83984375,5446.257813,0.667886867,0.017237246,183.4609375,0.358322144,0.619564514,134.1854036,0.012719027,6.304153278,0.345479082,46.46153259,0.49745801,0.005685697,801.2619737,0.110982683,2.144215512
15,1,0.222414419,0.269871742,133.4713632,3.060859296,0.023327842,4.448265576,0.328602493,0.246506624,0.015515932,0.246426672,0.164430723,0.16417177,0.009921282,0.247380929,0.127230805,392.4056696,0.151727825,0.000431808,88.15291666,569.8585834,4.840999415,11.6001237,5.020601016,0.394081121,1.634009865,2.291713419,2.122468972,0.515511851,0.458239551,0.983761903,0.91796082,-0.106498498,0.581729635,0.422798676,9.300775901,0.030720154,5.707597967,0.066368816,3.749051593,4.15518118,6.163872146,241.8968363,0.110910975,7.047230248,330.9183861,4.399986882,88.24713434,34.04814305,3014.910133,0.436788827,0.015539248,0.112591823,10.18609558,0.002639539,264.5839819,0.144274948,4.761066292,88.30533758,1.827756054,160.7264614,0.027050743,0.015983144,3.832825424,1378.799788,0.735729601,0.838606144,0.318098765,0.874216022,77.17931744,0.014274888,21.54032258,0.086856139,11.96707531,94.20564516,1859.915323,159855.4395,22.51579702,0.025185907,55.42741935,0.223497659,0.47483561,44.00764186,0.014517186,6.058564926,0.113709308,1782.574646,1.407133992,0.003586208,128.4331758,0.034546059,0.414983859
16,0,0.254426849,0.408711076,23.70261345,4.469133471,0.087833397,2.284057344,0.460120529,0.327680288,0.047873289,0.3242677,0.212326542,0.247793987,0.035471073,0.332806064,0.194893361,69.68610206,0.049917023,0.003385505,129.370981,12760.26586,88.38464548,68.72093327,99.84775504,-0.086656166,8.297102549,3.562678006,17.39290824,0.197693259,0.115506743,0.885321152,0.778285207,-0.510684991,0.990526133,0.127855599,11.68625061,0.012070809,6.602555079,0.027280923,4.57839614,42.14217208,5.624563499,77.93457944,0.364180278,0.735348065,10.68224299,33.72137305,183.8411215,3.822429907,676.7102804,0.074775188,0.032478691,0.5733554,108.5915109,0.02529364,10.35209845,0.049825686,33.82301447,184.0842015,1.110294546,204.0026805,0.034773596,0.033027272,4.577466837,197.9129241,0.947875534,0.970884256,0.038776946,0.977758127,180.2607953,0.032670159,7.183098592,0.050585201,34.69470343,189.0140845,3.352112676,552.7183099,0.083349582,0.040409818,75.8028169,0.533822654,0.758860953,145.2063345,0.036290767,5.376093381,0.663551402,1.080936322,0.148456064,0.028850851,935.045171,0.401264408,5.750888788
17,1,0.203591801,0.255491966,751.4724678,3.098224183,0.027246442,3.560231625,0.336986303,0.228873604,0.016239511,0.228392705,0.111964732,0.225021571,0.011244185,0.22980215,0.099887555,2025.218056,0.138120102,0.000425901,156.6614092,468.1621601,2.832890847,11.64285998,4.616995043,0.422812749,1.619726329,2.272836603,1.834998177,0.50616053,0.44553308,0.991545689,0.937110683,-0.083322572,0.505756992,0.42345858,12.44602992,0.02463014,5.84648883,0.049270798,3.7981535,4.064963757,6.423080453,1472.313422,0.103465455,7.676170276,1965.449051,4.342868436,157.7440618,39.91749824,6223.302881,0.275969023,0.007243546,0.093649025,15.35447199,0.000801115,1558.180162,0.133525104,4.620934346,158.0934372,1.862597966,292.4235691,0.01333366,0.007303446,3.948923177,8335.029294,0.703470683,0.820071355,0.322552466,0.859768573,136.1085751,0.006323633,98.81546573,0.086832571,11.82671245,167.1115993,17895.69244,2763578.895,119.7892547,0.009228782,308.797891,0.271351398,0.529027907,90.38145626,0.005267081,6.18461483,0.07997189,17739.33258,4.964960658,0.000563351,224.4701745,0.022707021,0.11656927
18,1,0.179184484,0.252509677,371.3018809,3.623806431,0.037521511,4.215761293,0.363819122,0.215965343,0.023195557,0.216121033,0.059951525,0.303867597,0.015647206,0.218054906,0.00124919,1091.650049,0.098413409,0.000906913,293.648346,2859.140431,-3.900791517,25.42906126,10.44461867,0.414388023,2.430256601,2.755457776,4.028479247,0.424872676,0.34728197,0.990176405,0.932745027,-0.089007811,0.557134512,0.341252147,17.02643653,0.01255504,6.896383284,0.027443137,4.337853575,8.968419981,6.550785157,1102.542067,0.141188637,4.808083065,768.5103086,9.174691653,301.3049046,21.26098092,6299.991292,0.077985387,0.003989476,0.176262422,54.47956537,0.000859913,661.9159962,0.09602915,9.583375199,301.8028201,1.50161768,451.2746805,0.005878947,0.004029953,4.217675159,5571.972331,0.799511438,0.882453185,0.186071321,0.910527208,275.1780743,0.003696613,106.3998678,0.070323773,16.73034625,310.5366821,271.226041,76992.28949,0.997558591,0.004945146,397.978189,0.26303912,0.523878837,163.9270665,0.002939329,6.636715808,0.1937508,244.5873433,1.440961513,0.00097681,663.7721876,0.033811753,0.421843099
19,1,0.17027235,0.233422938,320.6481239,3.381003935,0.033951581,3.304389041,0.305257916,0.201747366,0.019987665,0.202022016,0.093772978,0.211484939,0.013973671,0.20331408,0.030878165,864.14629,0.112658947,0.000634616,141.5829885,1041.250138,6.522596473,17.68205229,6.80597397,0.440874153,1.985584527,2.518882754,2.649322322,0.460030946,0.388418124,0.986613043,0.921477818,-0.079961711,0.545098072,0.382258623,11.7838782,0.016410229,6.425828551,0.035186122,4.102118605,6.122006566,6.459631853,958.3381462,0.123544946,5.660295535,873.8954493,6.414384765,142.7140647,27.90215289,4002.181127,0.221262049,0.008954229,0.131063154,18.49081652,0.001593925,729.5652511,0.109724632,6.730212646,142.5976166,1.607099001,229.359179,0.014009442,0.009103852,4.083447611,5072.294806,0.756513054,0.857072024,0.221886837,0.890007707,126.7823356,0.008211657,71.4189044,0.076712035,14.20320019,140.2406015,2507.476907,359960.0849,18.33980968,0.013327808,268.4586466,0.288355152,0.551940675,77.99855279,0.008257895,6.294969745,0.120020627,2438.056329,3.080253006,0.000983919,293.0840132,0.038195034,0.192559368
20,0,0.307668257,0.378766361,24.73541874,3.465375903,0.03725379,3.49156238,0.428492159,0.346994203,0.022592535,0.350792363,0.265175164,0.163316995,0.014748155,0.348212654,-0.552047563,60.60177962,0.107987313,0.000847076,97.68714614,917.7761651,-32.24773286,15.51752904,6.829624426,0.350685254,2.067947665,2.471314211,2.451713292,0.438100169,0.360000762,0.977873633,0.897470827,-0.207050032,0.847754624,0.369380663,9.768658592,0.025490877,5.619672115,0.053133195,3.728949536,5.586788367,5.29916026,44.58823529,0.218569781,1.807093426,22.02941176,8.514681853,92.63235294,8.970588235,898.5931373,0.160211039,0.031546792,0.335251184,29.02850754,0.017606113,20.26568338,0.106147086,8.727928967,92.20791458,1.229609228,114.9076962,0.036628419,0.032497417,3.779467644,168.8820094,0.880014539,0.935520362,0.075585394,0.949254964,87.23521606,0.031535128,7.785714286,0.092687075,11.91312358,85.17857143,16.95238095,1847.916667,0.243944623,0.049594662,29.83333333,0.35515873,0.614305716,51.65346002,0.038543929,5.07826337,0.411764706,11.05442177,0.172691464,0.037159406,146.9489316,0.102017101,3.482851095
21,0,0.23327767,0.266808242,2.660704973,2.29262295,0.01922182,2.254009712,0.282475144,0.251323171,0.011758123,0.253248155,0.230713516,0.051761627,0.008751631,0.251694494,0.273413933,7.822453083,0.218820862,0.000186782,7.7171875,48.85451356,2.070085092,4.616203221,1.909722222,0.41371486,1.06875,1.724123857,0.743315972,0.58786169,0.549722222,0.953151745,0.861485202,-0.160112287,0.686076594,0.502194252,2.652951389,0.067357554,4.136859988,0.118229167,2.936958476,1.631481361,3.980788553,9.761904762,0.232426304,1.680272109,9.19047619,1.698412698,8.80952381,9.047619048,49.28571429,5.082850529,0.340033069,0.291256614,3.073994709,0.073203263,7.175917441,0.217512882,1.668846437,9.526688254,1.92240958,14.82828283,0.790359009,0.296123895,3.059581855,21.01745784,0.633118882,0.785714286,0.287612079,0.816763061,8.275536786,0.213210142,3.705882353,0.21799308,1.702422145,11.05882353,10.0,55.41176471,5.594787582,0.227843137,4.647058824,0.273356401,0.495415759,5.535448439,0.116930374,3.292770194,0.404761905,3.896193772,0.581539502,0.16414112,10.33374356,0.08042427,2.135759607
22,0,0.293791103,0.409472317,76.22020009,4.137989726,0.063763842,2.773687846,0.493484676,0.348383825,0.035852836,0.346210986,0.236681327,0.256803349,0.025810672,0.351188919,0.329532163,186.7395195,0.064803469,0.001962367,150.8299318,7769.603819,125.0294486,54.82843165,18.32117073,0.493968304,3.273190342,3.114079864,6.859731227,0.359980822,0.272567079,0.976821935,0.898690732,-0.179344433,0.859982436,0.281759789,11.9008277,0.007666643,7.382028094,0.01955569,4.793815235,18.2874006,6.31327786,125.4271845,0.202956609,2.662571611,40.04854369,19.66989244,171.8608414,10.82847896,1458.106796,0.126460257,0.012461796,0.315553134,62.16532337,0.005346523,36.80329013,0.064127695,20.00649641,174.0057731,1.267029246,212.3931528,0.015512889,0.012590133,4.490036266,502.4971174,0.87086267,0.928553647,0.09492735,0.945307797,165.9923424,0.011998576,13.47698745,0.056389069,25.96922323,196.9330544,20.9874477,2584.192469,0.256898164,0.015867774,82.35564854,0.344584303,0.604038035,124.7231549,0.011670345,5.999841337,0.386731392,14.30122022,0.232446182,0.013462489,625.0269468,0.117956448,3.449833188
23,0,0.166860446,0.231242609,18.195913,3.305953108,0.035563227,2.395407673,0.259452105,0.196966551,0.01994246,0.196094833,0.137670621,0.121781483,0.014573265,0.198456779,0.146183009,44.57997682,0.112282379,0.000589271,52.97671784,567.7966995,4.149000658,14.50918805,7.354217657,0.315958727,2.047746202,2.450341625,2.768441833,0.456589219,0.383663613,0.962372572,0.87470572,-0.167032708,0.785839334,0.369941389,7.15296323,0.020254932,5.907844916,0.045584921,3.849059223,5.465851427,5.737513893,82.83549784,0.179297614,3.120087705,51.87445887,5.971032215,57.64285714,15.32467532,749.3095238,0.507403207,0.032847156,0.199046314,12.40768929,0.007659253,46.50446375,0.111356276,6.037620416,58.24391955,1.416936239,80.02224584,0.046252731,0.032924688,3.74424246,354.75149,0.835189869,0.904095904,0.147792849,0.924809288,54.27594639,0.030469987,11.36036036,0.102345589,7.348104862,64.07207207,41.71171171,2166.315315,1.271758036,0.038695677,23.68468468,0.213375538,0.461085438,29.48325526,0.020992831,5.507083857,0.24025974,24.38811785,0.766200301,0.017398877,79.90193536,0.096196058,0.895983241
24,1,0.17614633,0.238239299,335.1463133,3.332362925,0.030951127,3.935620048,0.342165023,0.206095365,0.01922739,0.204245716,0.117777161,0.224387862,0.013008311,0.207578923,0.569371594,903.2192836,0.11932701,0.00061371,106.0679743,917.3607817,29.61619606,15.34165687,7.074239923,0.351838032,1.9680118,2.537952032,2.961365831,0.471580106,0.403741963,0.988301934,0.928268255,-0.074527416,0.48364409,0.387113399,10.19790062,0.018866456,6.281047687,0.042205642,3.965257326,5.603974199,6.480769316,898.0596554,0.115461514,6.669927463,928.1254821,6.241532909,108.3845462,30.04885575,3077.481486,0.33937598,0.012087165,0.139892793,16.74738043,0.002073781,764.4522268,0.115308179,6.623817066,109.2536062,1.650096175,176.0448323,0.019690068,0.012204678,4.054516842,5046.748795,0.752757205,0.852493225,0.240869263,0.887236716,97.47894161,0.010920739,81.58614232,0.076391519,13.98152239,124.7827715,3536.200375,352919.9728,37.25741245,0.015329212,324.7209738,0.304045856,0.569399605,71.71603489,0.009702145,6.251111815,0.137310363,3483.161613,3.178804922,0.00102979,321.1437997,0.032585127,0.246226321
25,0,0.22610575,0.349745339,481.8864621,4.291879485,0.07042563,2.680222693,0.490485072,0.288642964,0.039162385,0.289328665,0.108001843,0.382483229,0.028501945,0.292588154,-0.006679055,1298.683971,0.05748039,0.002293067,397.7878292,12171.82104,-36.48040733,70.56914011,14.78162519,0.647076581,2.955047406,2.98931533,5.38377967,0.377490825,0.291083168,0.99105264,0.934086372,-0.137021451,0.769751094,0.296413016,19.59129124,0.005525076,7.883691253,0.010601964,5.069520974,21.33769132,6.97363358,928.3025404,0.16491429,3.188532623,323.5571149,22.97161607,398.1979037,15.19292947,6001.015456,0.049041975,0.003522324,0.22579919,91.61044095,0.000970492,291.1904238,0.057147283,23.26971733,398.6598455,1.361086893,540.3734301,0.004731559,0.003551588,4.776718342,4257.422232,0.829813418,0.905202454,0.12475243,0.926332179,369.5221542,0.003312847,75.91135734,0.052570192,29.20555781,405.0927978,112.0297784,45854.44321,0.342790831,0.004254578,440.398892,0.304985382,0.569491993,233.2402234,0.002740153,6.763458777,0.256528691,96.83381947,0.697586286,0.001848928,997.4867584,0.071067797,0.896893179
26,0,0.174605645,0.255288571,81.79972907,3.6696297,0.037085868,3.898716813,0.376734555,0.217186582,0.024133945,0.218686014,0.103544168,0.273190387,0.015774664,0.219486134,-0.038524158,240.4946164,0.097225864,0.001004152,149.6113328,1940.160324,0.021233622,21.96762239,15.11686446,0.165364236,2.918587157,2.93592959,5.563323542,0.392594108,0.311767386,0.98197565,0.911367473,-0.10878039,0.6455063,0.310998652,12.16129891,0.012900896,6.824212529,0.034529066,4.183995547,9.271121711,6.317193215,274.5312132,0.16167916,4.222385929,165.0895171,10.0556773,159.2608952,17.13663133,2714.635453,0.137101118,0.010054927,0.218276021,35.23592572,0.003059047,143.6406299,0.093886664,10.50080749,159.3247446,1.430723199,227.9693533,0.013814723,0.010249122,4.169205124,1287.295445,0.832243562,0.900244632,0.164203756,0.925740916,147.5535345,0.009608336,28.87706856,0.068267302,17.65585232,159.7895981,106.5531915,16410.7305,0.757007695,0.014407632,117.4397163,0.277635263,0.539009255,87.80985678,0.009198826,6.219916295,0.249116608,90.43951511,0.663765127,0.003883421,559.2096573,0.06768325,0.993759864
27,0,0.188400018,0.248677799,100.6489383,3.319039748,0.031342331,4.303023871,0.368231058,0.218720387,0.018999828,0.218294352,0.146206111,0.222024947,0.013013228,0.220080633,0.317687088,271.2488794,0.119281144,0.000596878,71.10803661,758.6999626,12.06733591,13.68871841,9.00852075,0.200789518,2.279843103,2.695783513,3.54708692,0.431576019,0.353045976,0.984006235,0.914808075,-0.06026061,0.501217105,0.345603564,8.362881529,0.016946659,6.351723855,0.037649093,3.881943279,5.67430979,6.050689865,307.5505294,0.148003142,4.019996832,247.8662175,6.050834583,76.08469682,18.56111646,1337.109721,0.326656275,0.02110159,0.201489001,17.13910811,0.005733539,215.0385892,0.116035244,6.338796915,76.51379606,1.427112173,107.5703314,0.029249581,0.021481829,3.870714603,1509.731795,0.807968964,0.891796846,0.148974639,0.915621296,70.3641462,0.019961838,38.43844492,0.083020399,12.24134087,85.61555076,186.2332613,13070.56587,2.919418945,0.029232916,141.6911447,0.30602839,0.571936427,51.93633411,0.018786659,6.025232024,0.222810395,166.0900317,1.191108459,0.003465951,359.2970966,0.039946231,0.813428641
28,0,0.226066008,0.317265451,207.2210772,3.904746937,0.048369896,4.181737785,0.510642469,0.273226761,0.028883725,0.27290985,0.146744609,0.36389786,0.019898502,0.275710965,0.244063273,558.4608324,0.079169423,0.001363673,207.2858509,4544.506352,0.997406761,34.64205016,16.77549446,0.341956312,3.134742413,3.089472057,6.406458039,0.364244048,0.275580607,0.988894782,0.927308474,-0.075675866,0.600591937,0.283283358,14.238953,0.007928519,7.440518718,0.016953903,4.564538172,12.85438616,6.431319715,488.8180484,0.179316966,2.757634022,215.8158474,13.62585338,204.4629494,13.04181952,2725.116654,0.080107666,0.007501296,0.25364662,52.79946608,0.002525391,194.9438695,0.078151673,13.98714388,204.3125887,1.312221934,268.408095,0.009587906,0.007614343,4.35313644,2120.785715,0.846686269,0.915119363,0.108896299,0.935122137,190.8973065,0.007204717,49.11901682,0.063543359,21.82984926,204.9366106,84.91849935,18509.52135,0.437439009,0.010137583,257.4139715,0.333006431,0.596885021,126.4420277,0.006835635,6.331996129,0.283565664,72.48215568,0.73195716,0.002639912,895.0976426,0.067015037,1.106068435
29,1,0.24162946,0.328387141,920.4988513,3.805267292,0.044704199,3.60382581,0.528212726,0.287383646,0.027013901,0.289882541,0.144144282,0.384068444,0.01866221,0.289422665,-0.307918278,2480.743675,0.084667324,0.001176119,248.864263,3226.986654,-48.12644209,30.87570999,11.99445789,0.427548051,2.609035333,2.847861073,4.65504067,0.407411511,0.326428238,0.992360902,0.939924263,-0.084722659,0.543576073,0.327236212,15.62362876,0.010075323,7.148942207,0.021480808,4.483251254,10.71754197,6.694503503,1529.311766,0.13916751,4.529616571,930.4092274,11.85038151,244.1263991,21.05733006,5463.715625,0.095555584,0.00583391,0.177624888,40.91037511,0.001458722,801.6071272,0.082708172,12.30815373,242.7108807,1.474653297,363.2723553,0.008247915,0.005978632,4.402234147,7763.967402,0.795168159,0.882098882,0.170711628,0.909766187,219.7333742,0.005544504,124.6927622,0.061394762,21.00612491,222.6573117,1159.107336,329696.8365,4.224865723,0.009006537,617.7483998,0.304159724,0.567857107,128.0830875,0.00548261,6.592153409,0.184821185,1129.832364,2.082664167,0.000750773,816.1106129,0.045223581,0.348405067
30,1,0.287603587,0.354159683,502.7409447,3.495676615,0.0354276,4.031176566,0.435301542,0.319747973,0.021397023,0.319405049,0.171257645,0.264043897,0.014601981,0.320935475,-0.24594383,1231.715273,0.106857278,0.000760812,249.470576,1362.60083,-15.87926637,18.74991377,9.429048583,0.319164841,2.261453936,2.691193802,3.883154623,0.445126821,0.372271214,0.987729669,0.926986233,-0.081036528,0.496528435,0.360471185,15.72016514,0.015282075,6.587110783,0.036736122,4.118211088,7.044740588,6.588540898,576.5959844,0.118130708,6.73073843,521.5703749,7.69889416,247.3300553,28.95246876,7197.622618,0.126901809,0.005183577,0.147688691,34.85215757,0.001004877,431.2991929,0.103076521,8.184200708,247.031786,1.63109678,403.1535699,0.008149065,0.005300485,4.195210119,3212.631509,0.759256841,0.857154114,0.23580508,0.890590233,219.6258077,0.004804396,52.42307692,0.072009721,16.8176077,231.9958791,1608.215659,406380.3984,6.533462577,0.007832132,215.1895604,0.295590056,0.560370864,127.4006379,0.004296461,6.294383293,0.149149764,1563.263055,1.198816646,0.001531216,489.8593245,0.038286034,0.441534844
31,1,0.173380983,0.265862435,413.8988714,3.891991245,0.048744753,2.967301055,0.357007444,0.219216212,0.028751234,0.21839039,0.109252132,0.247755311,0.020215071,0.222148712,0.166338629,1115.45742,0.077968227,0.001294303,177.3840969,4170.216643,12.53157313,38.17487834,11.59603482,0.529386669,2.563434628,2.847044581,4.594113502,0.411748314,0.331577086,0.983881265,0.915411443,-0.101026435,0.650864062,0.331262144,13.06114017,0.008670175,7.328202169,0.018074804,4.654635769,12.44272829,6.724666595,1276.911291,0.152248872,4.19264497,653.9195183,13.0096932,167.3266961,18.0730893,3206.337785,0.134678249,0.009299247,0.205736584,33.07773462,0.002610056,579.0757704,0.077128002,13.31317264,166.5408445,1.409673566,237.7420703,0.012676537,0.009482113,4.424196435,6163.341503,0.815122439,0.895167429,0.144403061,0.919385393,152.5377028,0.008852003,130.2139918,0.066982506,18.57456704,157.3996914,205.1116255,41470.53241,1.174809758,0.012959343,549.8292181,0.28283396,0.543190927,86.26903335,0.008112774,6.576441737,0.23178729,186.4984375,2.551648471,0.001072524,466.2578446,0.06535257,0.267435382
